dayofweek,bookinghour,item_status,Location,TotalBookings
Wednesday,6,CANCELLED_BY_PASSENGER,3.1374082101.7660472,1
Wednesday,20,NO_TAKER,3.0609677101.609563,1
Wednesday,16,CANCELLED_BY_PASSENGER,3.039464101.8096954,1
Wednesday,13,CANCELLED_BY_PASSENGER,3.1107796101.5862266,1
Wednesday,6,NO_TAKER,3.0949144101.6222074,1
Friday,21,CANCELLED_BY_PASSENGER,2.9501459101.6572259,2
Friday,8,NO_TAKER,3.14814589701935101.596007688909,1
Friday,17,NO_TAKER,3.0231792101.7160456,1
Friday,22,NO_TAKER,3.14926667028813101.595469153166,1
Friday,17,NO_TAKER,3.0814991101.6255089,1
Friday,16,CANCELLED_BY_PASSENGER,3.013087101.696519,1
Friday,23,NO_TAKER,2.9501459101.6572259,2
Friday,1,CANCELLED_BY_PASSENGER,3.0813832101.4966775,1
Friday,16,CANCELLED_BY_PASSENGER,3.0430883101.6254357,1
Friday,17,NO_TAKER,3.0220262101.5985614,1
Friday,13,CANCELLED_BY_PASSENGER,2.9254644101.6420747,2
Friday,14,CANCELLED_BY_PASSENGER,3.080928462101.6108667,1
Friday,17,CANCELLED_BY_PASSENGER,2.9243564101.6329105,1
Friday,7,NO_TAKER,2.9257962101.637927,3
Friday,16,CANCELLED_BY_PASSENGER,3.0672267101.603841,1
Friday,21,CANCELLED_BY_PASSENGER,2.9505648101.6551102,1
Friday,19,NO_TAKER,3.018365101.751812,1
Friday,18,NO_TAKER,2.8025422101.5007746,1
Friday,9,CANCELLED_BY_PASSENGER,3.0428706101.6029989,1
Friday,16,NO_TAKER,3.1168832101.595391,1
Friday,16,CANCELLED_BY_PASSENGER,3.0276261101.71157,1
Friday,19,CANCELLED_BY_PASSENGER,3.02948629918563101.707807315083,1
Friday,19,NO_TAKER,2.9942281626335343101.44500376878416,1
Friday,22,NO_TAKER,2.9703658101.7132913,2
Friday,22,NO_TAKER,3.077893101.610285,1
Friday,13,CANCELLED_BY_DRIVER,3.0817784101.5828749,1
Friday,23,NO_TAKER,3.0700928101.596767,1
Friday,18,CANCELLED_BY_PASSENGER,3.026522101.6167286,1
Friday,14,NO_TAKER,3.0787584101.6116114,1
Friday,16,CANCELLED_BY_PASSENGER,2.9246346101.6372593,1
Friday,17,CANCELLED_BY_PASSENGER,2.7269622101.7231289,1
Friday,12,CANCELLED_BY_PASSENGER,3.1215946101.5964281,1
Friday,16,CANCELLED_BY_PASSENGER,3.1122418101.5837187,1
Friday,12,CANCELLED_BY_PASSENGER,2.9229203101.770822,1
Friday,15,CANCELLED_BY_PASSENGER,3.0684535101.6039352,1
Friday,2,NO_TAKER,3.0972784101.6128329,1
Friday,14,CANCELLED_BY_PASSENGER,3.078138101.547681,1
Friday,19,CANCELLED_BY_PASSENGER,3.0547123101.5864672,1
Friday,8,NO_TAKER,3.1161842101.5776082,1
Friday,23,CANCELLED_BY_DRIVER,3.02837941206773101.70736973071,1
Friday,9,CANCELLED_BY_PASSENGER,2.9225511101.6381724,1
Friday,19,CANCELLED_BY_PASSENGER,2.9165539101.6315885,1
Friday,6,NO_DRIVER_AVAILABLE,3.2908159101.5394495,1
Friday,6,NO_TAKER,3.2908159101.5394495,1
Friday,4,CANCELLED_BY_PASSENGER,2.7453751677788536101.68275744795316,1
Friday,15,CANCELLED_BY_PASSENGER,3.110714101.6127596,1
Friday,18,CANCELLED_BY_PASSENGER,3.10846819719001101.57797311190288,1
Monday,16,NO_TAKER,3.153525101.7514065,1
Monday,17,NO_TAKER,3.1298983101.594894,1
Monday,16,CANCELLED_BY_PASSENGER,3.1543658101.7512447,1
Monday,18,CANCELLED_BY_PASSENGER,3.1069135101.4446145,1
Monday,6,CANCELLED_BY_PASSENGER,2.9252871101.6377967,1
Monday,6,CANCELLED_BY_PASSENGER,2.9184729101.6417541,1
Monday,15,NO_TAKER,3.0701823101.6100486,2
Monday,14,CANCELLED_BY_PASSENGER,3.1114437101.4608368,1
Monday,12,CANCELLED_BY_PASSENGER,2.9914039101.6172818,1
Monday,16,NO_TAKER,2.9264597101.7812805,1
Monday,17,NO_TAKER,3.43395893535637101.78712915982,1
Monday,6,CANCELLED_BY_PASSENGER,3.080928462101.6108667,1
Monday,6,NO_TAKER,2.9414427101.6131742,1
Monday,7,CANCELLED_BY_DRIVER,3.0211991101.7140469,1
Monday,8,CANCELLED_BY_PASSENGER,3.026880100000001101.6153873,1
Monday,1,CANCELLED_BY_PASSENGER,2.9805416101.4134117,1
Monday,1,NO_TAKER,2.9805416101.4134117,1
Monday,13,CANCELLED_BY_PASSENGER,3.056619101.4589247,1
Monday,11,CANCELLED_BY_PASSENGER,2.9422417101.6990085,1
Monday,5,NO_TAKER,3.1112949101.5937119,1
Monday,6,CANCELLED_BY_PASSENGER,3.0721932101.6091928,1
Monday,14,NO_TAKER,3.144944682047818101.76131467675592,1
Monday,9,CANCELLED_BY_PASSENGER,3.0788646101.6347515,2
Monday,5,NO_TAKER,2.9196975101.6370896,1
Monday,18,NO_TAKER,3.1081673320484344101.58632936942064,1
Monday,15,NO_TAKER,3.1141775101.5740642,1
Monday,6,CANCELLED_BY_PASSENGER,3.1568347101.7570047,1
Monday,9,NO_DRIVER_AVAILABLE,3.31483101.59604,1
Monday,14,CANCELLED_BY_PASSENGER,3.144944682047818101.76131467675592,1
Monday,21,CANCELLED_BY_PASSENGER,3.131191101.552003,1
Saturday,9,CANCELLED_BY_PASSENGER,3.1210829101.7607136,1
Saturday,17,CANCELLED_BY_PASSENGER,3.1120473101.7534193,1
Saturday,17,NO_TAKER,2.9580244101.7558606,1
Saturday,20,NO_TAKER,2.9440456101.7205235,1
Saturday,13,CANCELLED_BY_PASSENGER,3.0599953101.6170928,1
Saturday,23,CANCELLED_BY_PASSENGER,3.1050844101.7540764,1
Saturday,14,CANCELLED_BY_PASSENGER,3.1087584101.5820578,1
Saturday,12,NO_TAKER,3.21070938163788101.748367529344,1
Saturday,15,CANCELLED_BY_PASSENGER,3.0721533172231061101.60850137472153,2
Saturday,6,CANCELLED_BY_PASSENGER,2.7347916101.7222528,1
Saturday,5,NO_TAKER,3.0882503101.4654458,1
Saturday,22,NO_TAKER,3.0776944101.6117458,1
Saturday,14,CANCELLED_BY_DRIVER,3.0658591662180652101.60947501659392,1
Saturday,21,NO_TAKER,3.1543344101.5935685,1
Saturday,18,NO_TAKER,2.9666758101.7211091,1
Saturday,13,NO_TAKER,3.0697893101.6033014,1
Saturday,18,NO_DRIVER_AVAILABLE,2.6003261101.6896844,1
Saturday,21,CANCELLED_BY_PASSENGER,3.3175448101.539921,1
Saturday,23,CANCELLED_BY_PASSENGER,3.109707101.5970505,1
Saturday,21,CANCELLED_BY_PASSENGER,2.9248094101.6365915,2
Saturday,12,CANCELLED_BY_PASSENGER,3.1369511101.7629782,1
Saturday,17,NO_TAKER,2.9242101.6342697,2
Saturday,14,CANCELLED_BY_PASSENGER,2.9435267101.5882459,1
Saturday,20,NO_TAKER,3.0798689101.6020875,1
Saturday,20,CANCELLED_BY_PASSENGER,3.3762039101.5757764,1
Saturday,9,NO_TAKER,3.0388767101.736662,1
Saturday,11,NO_TAKER,3.1312891101.4344264,1
Saturday,2,NO_TAKER,3.1519779101.5917295,1
Saturday,18,CANCELLED_BY_PASSENGER,2.943874101.844812,1
Saturday,23,CANCELLED_BY_PASSENGER,3.20656953297129101.580434139847,3
Monday,19,NO_TAKER,2.9387596101.7133118,1
Monday,15,CANCELLED_BY_PASSENGER,3.0553101.5919,1
Monday,6,NO_TAKER,2.9991876101.6668075,1
Monday,21,NO_TAKER,2.9690842379224849101.71270610064316,1
Monday,6,NO_TAKER,2.9102662101.6395888,1
Monday,16,NO_TAKER,3.11081598639141101.612812555291,1
Monday,17,CANCELLED_BY_PASSENGER,3.1194856101.5993299,1
Monday,22,NO_TAKER,2.9501459101.6572259,2
Monday,7,CANCELLED_BY_PASSENGER,2.9149339101.643047,1
Monday,4,NO_TAKER,3.046341101.6210399,1
Monday,17,CANCELLED_BY_PASSENGER,3.0744348101.5896367,1
Monday,15,CANCELLED_BY_PASSENGER,3.0403621101.7927745,1
Monday,16,CANCELLED_BY_PASSENGER,2.992672101.790888,1
Monday,16,CANCELLED_BY_PASSENGER,3.116985101.5794782,1
Monday,16,NO_TAKER,3.2307732101.7253338,1
Monday,10,CANCELLED_BY_PASSENGER,3.2336486101.6749808,1
Monday,16,NO_TAKER,2.992672101.790888,1
Monday,18,CANCELLED_BY_PASSENGER,3.2433839101.641816,1
Monday,7,CANCELLED_BY_PASSENGER,3.0701766101.5864628,1
Monday,15,NO_TAKER,3.0668401101.610397,1
Monday,11,CANCELLED_BY_PASSENGER,3.0799478101.7780987,1
Monday,16,CANCELLED_BY_PASSENGER,2.9403729501799769101.71201586723328,1
Monday,15,NO_TAKER,3.0897613101.6284899,1
Monday,12,NO_TAKER,3.0737496101.5226509,1
Monday,14,CANCELLED_BY_PASSENGER,3.0450847101.637504,1
Monday,8,CANCELLED_BY_PASSENGER,3.1381929101.7571299,1
Monday,17,NO_TAKER,2.9768318101.7203368,1
Monday,14,CANCELLED_BY_PASSENGER,3.064541833101.6163334,2
Monday,16,CANCELLED_BY_PASSENGER,3.0364877101.5202032,1
Monday,16,NO_TAKER,3.1526687101.5943475,1
Monday,16,CANCELLED_BY_PASSENGER,3.1373183101.5943151,1
Monday,3,CANCELLED_BY_PASSENGER,3.0721533172231061101.60850137472153,3
Monday,9,CANCELLED_BY_PASSENGER,3.1971537101.5958913,1
Monday,6,NO_TAKER,3.0546839101.6066712,1
Monday,15,CANCELLED_BY_PASSENGER,3.2337722101.6733337,1
Monday,22,NO_TAKER,2.9240604101.636073,1
Monday,16,CANCELLED_BY_PASSENGER,3.1979227101.5709592,1
Monday,16,NO_TAKER,2.9294801101.6348038,1
Monday,16,NO_TAKER,3.0808901101.5834998,3
Monday,18,CANCELLED_BY_PASSENGER,2.98986003177295101.672350407383,2
Monday,15,NO_TAKER,3.0698325101.6040419,1
Monday,19,CANCELLED_BY_PASSENGER,3.06725987929338101.585977989612,1
Monday,18,NO_TAKER,2.98986003177295101.672350407383,1
Monday,17,NO_TAKER,3.1868914101.5253828,1
Monday,19,NO_DRIVER_AVAILABLE,3.1070029101.4446807,1
Monday,16,NO_TAKER,3.0841701101.5269011,1
Monday,9,CANCELLED_BY_PASSENGER,3.0791174101.5725053,1
Sunday,6,NO_TAKER,3.1181191101.7441073,1
Sunday,10,CANCELLED_BY_PASSENGER,2.9255701101.6367957,9
Sunday,3,CANCELLED_BY_PASSENGER,2.93396101.63693,1
Sunday,0,NO_TAKER,3.0502446260745297101.64439997787036,1
Sunday,20,CANCELLED_BY_PASSENGER,3.14071159447814101.756396577689,1
Sunday,7,CANCELLED_BY_PASSENGER,3.1206966101.6077195,1
Sunday,22,CANCELLED_BY_PASSENGER,3.126566101.468184,1
Sunday,11,NO_TAKER,3.1591196101.7467981,2
Sunday,21,NO_TAKER,3.23103150690078101.724214503472,1
Sunday,19,CANCELLED_BY_PASSENGER,2.9492991101.6657259,1
Sunday,10,CANCELLED_BY_PASSENGER,3.1549075101.5974403,1
Sunday,13,CANCELLED_BY_PASSENGER,2.9255701101.6367957,6
Sunday,9,CANCELLED_BY_PASSENGER,3.12043101.7434279,1
Sunday,12,CANCELLED_BY_PASSENGER,3.1218353101.7434417,1
Sunday,9,NO_TAKER,3.1982979101.6203537,1
Sunday,14,CANCELLED_BY_PASSENGER,3.0072105101.435198,1
Sunday,9,CANCELLED_BY_PASSENGER,2.9949748101.704899,1
Sunday,1,CANCELLED_BY_PASSENGER,3.15010745712271101.57812818522,1
Sunday,8,CANCELLED_BY_PASSENGER,3.176146101.6168813,1
Sunday,13,NO_TAKER,3.1565325101.5713357,1
Sunday,16,CANCELLED_BY_PASSENGER,3.1435689101.7748976,1
Sunday,23,CANCELLED_BY_PASSENGER,2.9665982101.7127706,1
Sunday,22,NO_TAKER,3.0451632101.6206786,2
Sunday,11,NO_TAKER,2.9447526101.8483623,1
Sunday,6,CANCELLED_BY_PASSENGER,3.0643947101.4700317,1
Sunday,5,CANCELLED_BY_PASSENGER,3.0953536101.592515,1
Sunday,8,CANCELLED_BY_PASSENGER,3.0670607101.6127666,1
Sunday,9,CANCELLED_BY_PASSENGER,3.1129492101.5977659,1
Sunday,11,NO_TAKER,3.1558221101.767337,1
Sunday,10,CANCELLED_BY_PASSENGER,3.1921471101.6265767,1
Sunday,0,NO_DRIVER_AVAILABLE,3.1333608451985779101.55375788193216,2
Sunday,12,CANCELLED_BY_PASSENGER,3.0787716101.7763673,1
Sunday,0,CANCELLED_BY_PASSENGER,2.9871794101.4545876,1
Sunday,17,CANCELLED_BY_PASSENGER,3.0724072101.6227564,1
Sunday,0,CANCELLED_BY_PASSENGER,3.16744997568193101.606404200675,1
Sunday,11,NO_DRIVER_AVAILABLE,3.6336279101.5886471,1
Sunday,22,NO_TAKER,3.07341101.605979,2
Sunday,0,CANCELLED_BY_PASSENGER,3.1972966101.5928147,1
Sunday,4,CANCELLED_BY_PASSENGER,2.9099799101.6391359,1
Sunday,13,CANCELLED_BY_PASSENGER,3.111733101.5818962,1
Sunday,17,NO_TAKER,3.1080212101.5930495,1
Sunday,18,NO_DRIVER_AVAILABLE,3.006685101.4779389,1
Sunday,22,NO_DRIVER_AVAILABLE,3.370703101.4185607,1
Sunday,14,CANCELLED_BY_PASSENGER,2.9738101.4537656,1
Friday,20,CANCELLED_BY_PASSENGER,2.9252871101.6377967,1
Friday,22,CANCELLED_BY_PASSENGER,3.0668716101.6102428,1
Friday,23,CANCELLED_BY_PASSENGER,3.0814991101.6255089,1
Friday,11,CANCELLED_BY_PASSENGER,3.0536384101.7849838,1
Friday,12,CANCELLED_BY_PASSENGER,3.2503675101.557322,1
Friday,3,CANCELLED_BY_PASSENGER,2.7552533640750685101.70433278405888,1
Friday,20,CANCELLED_BY_PASSENGER,2.9247997101.6368912,3
Friday,23,NO_TAKER,3.0711194719860937101.60875618457794,2
Friday,14,NO_TAKER,2.9027205101.7642438,1
Friday,22,NO_TAKER,3.0465013101.5919896,1
Friday,22,NO_TAKER,2.9692949101.7146753,3
Monday,14,CANCELLED_BY_DRIVER,3.1333608451985779101.55375788193216,1
Monday,12,CANCELLED_BY_PASSENGER,3.2103488101.7588188,2
Monday,22,CANCELLED_BY_PASSENGER,3.0059021101.7255901,1
Monday,8,CANCELLED_BY_PASSENGER,2.9860092101.8096727,1
Monday,5,CANCELLED_BY_PASSENGER,3.047224101.504152,3
Monday,18,CANCELLED_BY_PASSENGER,2.9718201101.5869334,1
Monday,4,CANCELLED_BY_PASSENGER,2.926947101.5390967,1
Monday,10,CANCELLED_BY_PASSENGER,3.120156101.605661,1
Monday,8,CANCELLED_BY_PASSENGER,2.9184699101.6417466,1
Monday,19,CANCELLED_BY_PASSENGER,3.14975937678212101.593423527584,1
Monday,16,CANCELLED_BY_PASSENGER,3.0690313101.4930201,1
Monday,8,CANCELLED_BY_PASSENGER,2.818342101.508362,1
Monday,21,CANCELLED_BY_PASSENGER,2.839368101.6986656,1
Monday,18,NO_DRIVER_AVAILABLE,3.20656953297129101.580434139847,1
Monday,18,NO_DRIVER_AVAILABLE,2.754801758290859101.70367994742064,3
Monday,18,NO_TAKER,3.1746196101.5716788,1
Monday,10,NO_TAKER,3.1282601101.782437,1
Monday,6,NO_TAKER,3.0362878101.7734781,1
Monday,17,NO_TAKER,2.9757135101.5766305,1
Monday,17,NO_TAKER,3.130999101.5945144,1
Monday,18,NO_TAKER,2.9982812101.6757782,1
Monday,19,NO_TAKER,2.9255701101.6367957,3
Monday,13,NO_TAKER,2.9242101.6342697,1
Monday,17,NO_TAKER,2.9263859101.6359856,4
Monday,6,NO_TAKER,3.0054588101.5930747,1
Monday,21,NO_TAKER,2.7549107101.7043702,1
Monday,23,NO_TAKER,3.0593901101.5940856,1
Saturday,21,CANCELLED_BY_PASSENGER,3.04796930976786101.620735092575,2
Saturday,2,CANCELLED_BY_PASSENGER,3.1309469101.493905,1
Saturday,14,CANCELLED_BY_PASSENGER,3.1611834101.7557868,1
Saturday,16,CANCELLED_BY_PASSENGER,3.1978366599254766101.60832669943196,2
Saturday,13,CANCELLED_BY_PASSENGER,3.0221801101.6240257,1
Saturday,8,NO_TAKER,2.9821919101.6672825,1
Saturday,17,NO_TAKER,3.0509632101.7820215,1
Saturday,21,NO_TAKER,2.9257158101.6439649,1
Saturday,10,NO_TAKER,3.1406293101.7708711,1
Saturday,12,CANCELLED_BY_PASSENGER,3.1773759101.7476326,1
Saturday,12,CANCELLED_BY_PASSENGER,3.064541833101.6163334,1
Saturday,10,CANCELLED_BY_PASSENGER,3.1081673320484344101.58632936942064,1
Saturday,17,CANCELLED_BY_PASSENGER,3.0767498101.5530674,1
Saturday,8,NO_TAKER,2.9794964101.8014226,1
Saturday,17,NO_TAKER,3.1940539101.5910161,1
Saturday,17,NO_DRIVER_AVAILABLE,3.1984623101.5771299,1
Saturday,21,NO_TAKER,3.3124136101.5403462,1
Saturday,17,CANCELLED_BY_PASSENGER,3.1971636101.599078,1
Saturday,21,CANCELLED_BY_PASSENGER,3.023481101.61801,1
Saturday,6,NO_TAKER,3.2357532101.6847646,1
Saturday,16,CANCELLED_BY_PASSENGER,3.1647693101.6089889,1
Saturday,18,CANCELLED_BY_PASSENGER,3.1298848101.7613773,1
Saturday,20,NO_TAKER,3.034374101.7836219,1
Saturday,0,NO_TAKER,3.1492564101.5953378,1
Saturday,18,CANCELLED_BY_PASSENGER,3.2126293101.7551374,1
Saturday,1,CANCELLED_BY_PASSENGER,3.0442981101.6214383,1
Saturday,0,CANCELLED_BY_PASSENGER,3.0775989101.615934,1
Saturday,6,CANCELLED_BY_PASSENGER,2.9186551101.6410821,1
Saturday,14,NO_DRIVER_AVAILABLE,2.9024328101.7905525,1
Saturday,16,NO_TAKER,3.0378156101.737013,1
Saturday,14,CANCELLED_BY_PASSENGER,2.9895312101.423213,1
Saturday,19,CANCELLED_BY_PASSENGER,3.032603101.76439,1
Saturday,14,NO_TAKER,2.9169701101.6468425,1
Saturday,18,CANCELLED_BY_DRIVER,3.02593101.7530739,1
Saturday,16,CANCELLED_BY_PASSENGER,3.22076101.6375101,1
Saturday,10,NO_TAKER,3.0194106101.7002981,1
Saturday,12,CANCELLED_BY_PASSENGER,3.0900544101.5587417,1
Saturday,19,CANCELLED_BY_PASSENGER,3.0282472101.7711744,1
Saturday,12,NO_TAKER,3.0900544101.5587417,1
Saturday,16,NO_TAKER,3.088133101.575158,1
Saturday,17,CANCELLED_BY_PASSENGER,3.11414910964287101.611771740254,1
Saturday,9,CANCELLED_BY_PASSENGER,2.920505101.6381757,1
Saturday,13,CANCELLED_BY_PASSENGER,3.1300026101.7474443,1
Saturday,9,NO_TAKER,2.9257962101.637927,2
Saturday,1,CANCELLED_BY_PASSENGER,2.754698101.7042844,1
Monday,8,NO_TAKER,3.048561466670026101.77475766723906,1
Monday,7,NO_TAKER,3.0958802101.6186791,1
Monday,13,CANCELLED_BY_PASSENGER,3.1294966709346137101.73893183469772,1
Monday,9,CANCELLED_BY_PASSENGER,3.0230314101.6154086,1
Monday,10,NO_DRIVER_AVAILABLE,3.2234684101.5324889,1
Monday,10,NO_TAKER,3.1807115101.7658539,1
Monday,16,CANCELLED_BY_PASSENGER,3.1126843101.5766075,1
Monday,11,CANCELLED_BY_PASSENGER,2.7894437101.6781964,1
Monday,22,NO_DRIVER_AVAILABLE,3.0509208101.8464838,1
Monday,8,NO_TAKER,3.1547042101.7558563,1
Monday,15,CANCELLED_BY_PASSENGER,3.1267305101.5873762,1
Monday,14,NO_TAKER,3.1391389101.75125,1
Monday,14,CANCELLED_BY_PASSENGER,3.0589946101.5899464,1
Monday,7,NO_TAKER,2.9491701101.6650467,1
Monday,13,NO_DRIVER_AVAILABLE,3.191819101.757235,1
Monday,6,CANCELLED_BY_PASSENGER,3.0583622101.4654168,1
Monday,18,CANCELLED_BY_PASSENGER,2.7444391439606992101.68549936880468,2
Monday,4,CANCELLED_BY_PASSENGER,3.1586252101.5959252,1
Monday,23,CANCELLED_BY_PASSENGER,3.0350223000000009101.7884713,1
Sunday,10,NO_DRIVER_AVAILABLE,2.9564104101.578939,1
Sunday,9,NO_TAKER,3.028645101.709432,1
Sunday,9,CANCELLED_BY_PASSENGER,3.1447287101.7684485,1
Sunday,20,NO_DRIVER_AVAILABLE,3.23103150690078101.724214503472,1
Sunday,8,CANCELLED_BY_PASSENGER,3.0363488101.5916682,1
Sunday,11,CANCELLED_BY_PASSENGER,3.1874441101.6047235,1
Sunday,20,CANCELLED_BY_PASSENGER,3.1311709101.7539067,1
Sunday,8,NO_TAKER,3.1770562101.6171471,1
Sunday,20,NO_DRIVER_AVAILABLE,2.9690878822953812101.71477930094952,1
Sunday,13,CANCELLED_BY_PASSENGER,3.130645101.7533859,1
Sunday,14,CANCELLED_BY_PASSENGER,3.0261159101.7169534,1
Sunday,13,NO_TAKER,3.070593101.5633542,1
Sunday,9,CANCELLED_BY_PASSENGER,3.0669891101.6310479,1
Sunday,0,NO_TAKER,3.1550589101.5925348,1
Sunday,20,NO_TAKER,2.953485101.5977098,1
Sunday,10,NO_TAKER,3.066733101.4725859,1
Sunday,0,NO_TAKER,3.0164037101.5077677,1
Sunday,20,CANCELLED_BY_PASSENGER,3.1327199677132107101.55412469645781,6
Sunday,14,NO_DRIVER_AVAILABLE,3.2588933101.7345364,1
Sunday,7,CANCELLED_BY_PASSENGER,2.9460515101.6178619,1
Sunday,6,NO_TAKER,2.9982812101.6757782,1
Sunday,14,NO_TAKER,3.1227822101.7400629,1
Sunday,13,NO_TAKER,3.0651799101.6074788,1
Sunday,12,NO_TAKER,3.0898266101.559609,1
Sunday,7,NO_TAKER,2.917086101.6468559,1
Sunday,8,NO_TAKER,2.9307099101.6365217,1
Sunday,22,NO_TAKER,3.128744101.7538371,1
Sunday,9,NO_TAKER,2.9927948101.6782007,1
Sunday,12,NO_TAKER,3.1640166101.5470672,1
Sunday,13,CANCELLED_BY_PASSENGER,2.8402965101.6993307,1
Sunday,10,CANCELLED_BY_DRIVER,2.9318832101.6375963,1
Sunday,16,CANCELLED_BY_PASSENGER,3.0515417101.801187,1
Sunday,19,CANCELLED_BY_PASSENGER,2.9263857101.6411458,1
Sunday,10,CANCELLED_BY_DRIVER,3.0592965101.6110113,1
Tuesday,6,NO_TAKER,2.9996848101.5618477,1
Tuesday,14,CANCELLED_BY_PASSENGER,3.061324101.6082197,1
Tuesday,10,NO_TAKER,3.1009925101.5916475,1
Tuesday,7,CANCELLED_BY_PASSENGER,2.9237794101.6361687,1
Tuesday,22,CANCELLED_BY_PASSENGER,2.95036101.65692,2
Tuesday,18,NO_TAKER,3.0651143101.7663274,1
Tuesday,11,CANCELLED_BY_PASSENGER,3.1322231101.7378248,1
Tuesday,13,CANCELLED_BY_PASSENGER,3.0418009101.7714338,1
Tuesday,6,CANCELLED_BY_PASSENGER,3.0916544101.6112895,1
Tuesday,9,NO_TAKER,3.1027557101.5929544,1
Tuesday,22,NO_TAKER,2.9689537057201631101.71560155359208,4
Tuesday,20,NO_TAKER,2.9722897101.6359978,1
Tuesday,13,CANCELLED_BY_PASSENGER,3.028645101.709432,1
Tuesday,16,NO_TAKER,2.9704637101.7334969,1
Tuesday,13,CANCELLED_BY_PASSENGER,2.7655576101.6847526,1
Tuesday,6,NO_TAKER,2.9017081101.7665596,1
Tuesday,14,CANCELLED_BY_PASSENGER,2.9001231101.7877797,1
Tuesday,14,CANCELLED_BY_PASSENGER,3.0592884101.5989816,1
Tuesday,3,CANCELLED_BY_PASSENGER,3.0040897101.7573065,1
Tuesday,21,CANCELLED_BY_PASSENGER,2.9664144101.8131157,1
Saturday,20,CANCELLED_BY_DRIVER,3.0787191101.6008912,1
Saturday,20,CANCELLED_BY_DRIVER,3.0734121429733809101.60597741603851,2
Saturday,17,CANCELLED_BY_DRIVER,3.150461101.600329,1
Saturday,18,CANCELLED_BY_DRIVER,3.0733803101.647089,1
Saturday,9,CANCELLED_BY_PASSENGER,2.9257158101.6439649,1
Saturday,14,CANCELLED_BY_PASSENGER,3.1510212101.7481467,1
Saturday,14,CANCELLED_BY_PASSENGER,3.0751651223155236101.58601105213164,2
Saturday,10,CANCELLED_BY_PASSENGER,3.03946101.8022717,1
Saturday,9,CANCELLED_BY_PASSENGER,2.9487472101.6040241,1
Saturday,19,CANCELLED_BY_PASSENGER,3.0787191101.6008912,1
Saturday,23,CANCELLED_BY_PASSENGER,2.9689954101.71491,1
Saturday,10,CANCELLED_BY_PASSENGER,3.1065654101.5958453,1
Saturday,11,CANCELLED_BY_PASSENGER,3.1570815101.6001996,1
Saturday,21,CANCELLED_BY_PASSENGER,3.0736413101.588031,1
Saturday,10,CANCELLED_BY_PASSENGER,3.1579439101.7575169,1
Saturday,11,CANCELLED_BY_PASSENGER,3.1260065101.753978,1
Saturday,4,CANCELLED_BY_PASSENGER,3.1522937101.5917044,1
Saturday,10,CANCELLED_BY_PASSENGER,3.0093209101.7200042,1
Saturday,22,CANCELLED_BY_PASSENGER,3.2287374101.651899,1
Saturday,13,CANCELLED_BY_PASSENGER,3.0591598101.6105432,2
Saturday,20,CANCELLED_BY_PASSENGER,3.0761919101.5893789,1
Saturday,7,CANCELLED_BY_PASSENGER,3.02593101.7530739,1
Saturday,14,CANCELLED_BY_PASSENGER,3.2103488101.7588188,1
Saturday,18,CANCELLED_BY_PASSENGER,3.0711747101.6238748,1
Saturday,10,CANCELLED_BY_PASSENGER,3.0753852101.638931,1
Saturday,18,CANCELLED_BY_PASSENGER,3.0838642101.5400322,1
Saturday,18,CANCELLED_BY_PASSENGER,3.2536374101.7040733,1
Saturday,16,CANCELLED_BY_PASSENGER,3.0654646101.6444781,1
Saturday,14,CANCELLED_BY_PASSENGER,3.0646493101.6164465,1
Saturday,16,CANCELLED_BY_PASSENGER,3.0538126101.6362059,1
Saturday,19,CANCELLED_BY_PASSENGER,3.07341101.605979,1
Saturday,12,CANCELLED_BY_PASSENGER,3.0673711101.6228405,1
Saturday,21,CANCELLED_BY_PASSENGER,3.12136331980474101.74002008866556,1
Saturday,20,CANCELLED_BY_PASSENGER,2.9928182635945912101.78608782032516,2
Saturday,8,CANCELLED_BY_PASSENGER,3.0281868101.6182993,1
Saturday,19,CANCELLED_BY_PASSENGER,2.9298788101.6351942,1
Saturday,20,CANCELLED_BY_PASSENGER,3.0446259101.6016859,1
Saturday,19,CANCELLED_BY_PASSENGER,2.9162182101.6457638,2
Saturday,8,CANCELLED_BY_PASSENGER,2.755162302889564101.7042388640315,2
Saturday,21,CANCELLED_BY_PASSENGER,2.7546143711118094101.70338577963552,1
Saturday,10,CANCELLED_BY_PASSENGER,3.1121883101.5833233,1
Saturday,15,CANCELLED_BY_PASSENGER,3.1383159101.7530802,1
Saturday,10,CANCELLED_BY_PASSENGER,3.0197032101.6996619,1
Saturday,19,CANCELLED_BY_PASSENGER,3.0567416101.6086128,1
Saturday,15,CANCELLED_BY_PASSENGER,3.1126559354362828101.60498072270444,1
Saturday,17,CANCELLED_BY_PASSENGER,3.1978366599254766101.60832669943196,1
Saturday,15,CANCELLED_BY_PASSENGER,3.1672644101.5396865,1
Saturday,3,CANCELLED_BY_PASSENGER,2.9248338101.6369211,1
Saturday,22,CANCELLED_BY_PASSENGER,3.0732134101.6096317,2
Saturday,22,NO_DRIVER_AVAILABLE,3.0732134101.6096317,1
Saturday,20,NO_DRIVER_AVAILABLE,3.0353568101.7641913,1
Saturday,18,NO_DRIVER_AVAILABLE,3.2287145101.6518207,1
Saturday,20,NO_DRIVER_AVAILABLE,2.93954714732447101.787688088904,1
Saturday,20,NO_TAKER,2.98919586788096101.672619973033,5
